idx	name	cid	n_inputs	n_library_spectra	n_raw_matches	n_unique_mri	folder	mode_used	domainmasst_status
290	METHYL_betaPHENYLGLYCIDATE	86834	1	0.0	0.0	0.0	0290_METHYL_betaPHENYLGLYCIDATE_1b67c3e3e1		
289	Methyl_phenyl_disulfide	84234	1	0.0	0.0	0.0	0289_Methyl_phenyl_disulfide_3e03719b4a		
297	2Methylpiperidine	7974	1	0.0	0.0	0.0	0297_2Methylpiperidine_048db17673		
344	Erucin	78160	1	0.0	0.0	0.0	0344_Erucin_da5c2004af		
343	4Methylthio2butanone	61922	1	0.0	0.0	0.0	0343_4Methylthio2butanone_815cf1b50c		
342	1Methylthio2butanone	61656	1	0.0	0.0	0.0	0342_1Methylthio2butanone_9d4e70247b		
341	3Methylthio2butanone	103788	1	0.0	0.0	0.0	0341_3Methylthio2butanone_3b16c8409f		
340	4Methylthiobutanol	519793	1	0.0	0.0	0.0	0340_4Methylthiobutanol_fddefb5bea		
339	3Methylthiobutanal	61845	1	0.0	0.0	0.0	0339_3Methylthiobutanal_3fe033766b		
338	SMethyl_2acetyloxypropanethioate	57509249	1	0.0	0.0	0.0	0338_SMethyl_2acetyloxypropanethioate_2dbe7550c7		
337	S45Dihydro2methyl3furanyl_ethanethioate	20831821	1	0.0	0.0	0.0	0337_S45Dihydro2methyl3furanyl_ethanethioate_2bc5ecdfdf		
302	Methyl_1propenyl_sulfide	637915	1	0.0	0.0	0.0	0302_Methyl_1propenyl_sulfide_ab23e5bd03		
335	Methylthioacetaldehyde	10887828	1	0.0	0.0	0.0	0335_Methylthioacetaldehyde_2346bb419b		
334	24Methyl5thiazolylethyl_propionate	29933357	1	0.0	0.0	0.0	0334_24Methyl5thiazolylethyl_propionate_7f5eef31c3		
333	24Methyl5thiazolylethyl_octanoate	53338773	1	0.0	0.0	0.0	0333_24Methyl5thiazolylethyl_octanoate_b2ecd2d294		
332	24Methyl5thiazolylethyl_isobutyrate	101655828	1	0.0	0.0	0.0	0332_24Methyl5thiazolylethyl_isobutyrate_6d76597797		
331	24Methyl5thiazolylethyl_hexanoate	3023839	1	0.0	0.0	0.0	0331_24Methyl5thiazolylethyl_hexanoate_247f8ddf21		
362	5Methyl2thiophenecarboxaldehyde	61663	1	0.0	0.0	0.0	0362_5Methyl2thiophenecarboxaldehyde_1ac97e6f34		
361	Berteroin	206037	1	0.0	0.0	0.0	0361_Berteroin_1c6127909a		
360	4Methylthio2pentanone	6428938	1	0.0	0.0	0.0	0360_4Methylthio2pentanone_978e76a24d		
336	SMethyl_thioacetate	73750	1	0.0	0.0	0.0	0336_SMethyl_thioacetate_9248c77668		
301	Methyl_propenyl_disulfide	5366552	1	0.0	0.0	0.0	0301_Methyl_propenyl_disulfide_02d9779702		
300	Isobutyl_mercaptan	10558	1	0.0	0.0	0.0	0300_Isobutyl_mercaptan_ae31319a82		
299	SMethyl_propanethioate	521869	1	0.0	0.0	0.0	0299_SMethyl_propanethioate_bae78a34ef		
330	24Methyl5thiazolylethyl_formate	12833143	1	0.0	0.0	0.0	0330_24Methyl5thiazolylethyl_formate_fab848ce92		
329	24Methyl5thiazolylethyl_decanoate	44182035	1	0.0	0.0	0.0	0329_24Methyl5thiazolylethyl_decanoate_e807c2dee8		
328	24Methyl5thiazolylethyl_butanoate	3023838	1	0.0	0.0	0.0	0328_24Methyl5thiazolylethyl_butanoate_ee077d7419		
327	4Methyl3thiazoline	526661	1	0.0	0.0	0.0	0327_4Methyl3thiazoline_51afff9fce		
326	4Methyl5thiazoleethanol_acetate	61192	1	0.0	0.0	0.0	0326_4Methyl5thiazoleethanol_acetate_b5940afd7c		
345	Smethyl_butanethioate	62444	1	0.0	0.0	0.0	0345_Smethyl_butanethioate_01b4ba223e		
323	Dihydro2methyl32Hthiophenone	61664	1	0.0	0.0	0.0	0323_Dihydro2methyl32Hthiophenone_e5c6080006		
322	7Methyl44a56tetrahydro23Hnaphthalenone	61935	1	0.0	0.0	0.0	0322_7Methyl44a56tetrahydro23Hnaphthalenone_24a17836ee		
321	Tetrahydro2methyl3furanthiol	62128	1	0.0	0.0	0.0	0321_Tetrahydro2methyl3furanthiol_b7dd5e8beb		
320	Dihydro2methyl32Hfuranone	18522	1	0.0	0.0	0.0	0320_Dihydro2methyl32Hfuranone_7a60201c12		
319	Methyl_ptertbutylphenylacetate	605629	1	2.0	0.0	0.0	0319_Methyl_ptertbutylphenylacetate_d679f477a0	fasstrecords	skipped
318	Dimethyl_Sulfide	1068	1	0.0	0.0	0.0	0318_Dimethyl_Sulfide_eb5350fc44		
317	Methyl_sorbate	5323650	1	0.0	0.0	0.0	0317_Methyl_sorbate_c8634f042f		
315	5Methylquinoxaline	61670	1	0.0	0.0	0.0	0315_5Methylquinoxaline_84055e73bb		
346	13Methylthiobutyryl266trimethylcyclohexene	20332432	1	0.0	0.0	0.0	0346_13Methylthiobutyryl266trimethylcyclohexene_64f2f2a8d7		
324	4Methylthiazole	12748	1	0.0	0.0	0.0	0324_4Methylthiazole_e1fe71a526		
1122	Potassium_Alum	24856	1	0.0	0.0	0.0	1122_Potassium_Alum_7283160152		
1119	Aluminum_Hydroxide	10176082	1	0.0	0.0	0.0	1119_Aluminum_Hydroxide_c4694f2e93		
1118	Ammonium_aluminum_sulfate	3032540	1	0.0	0.0	0.0	1118_Ammonium_aluminum_sulfate_7283160152		
1117	Allyl_Isothiocyanate	5971	1	0.0	0.0	0.0	1117_Allyl_Isothiocyanate_43d3a9abd9		
1116	Agar	71571511	1	0.0	0.0	0.0	1116_Agar_b7ec0b3697		
1113	Acetic_Acid	176	1	0.0	0.0	0.0	1113_Acetic_Acid_b00014bedb		
1108	Nitrogen	947	1	0.0	0.0	0.0	1108_Nitrogen_0a993f0f56		
1107	Dioctyl_Sodium_Sulfosuccinate	517065	1	0.0	0.0	0.0	1107_Dioctyl_Sodium_Sulfosuccinate_6ffdb7c55a		
709	Potassium_Lactate	23671663	1	26.0	0.0	0.0	0709_Potassium_Lactate_524d12ecf0	fasstrecords	skipped
1105	Ethyl_ptolyloxyacetate	4047281	1	0.0	0.0	0.0	1105_Ethyl_ptolyloxyacetate_51925b72ad		
1103	Sodium_2ethylhexyl_sulfate	24181097	1	3.0	0.0	0.0	1103_Sodium_2ethylhexyl_sulfate_f9e10a0243	fasstrecords	skipped
1102	1Octene	8125	1	0.0	0.0	0.0	1102_1Octene_db30093b3a		
1101	22Dibromo3nitrilopropionamide	25059	1	0.0	0.0	0.0	1101_22Dibromo3nitrilopropionamide_b0bf8f2a44		
1100	CI_Solvent_Red_80	22830	1	0.0	0.0	0.0	1100_CI_Solvent_Red_80_2b425001b6		
1139	Tricalcium_Phosphate	24456	1	6.0	0.0	0.0	1139_Tricalcium_Phosphate_4332f3bd63	fasstrecords	skipped
1138	Calcium_Dihydrogen_Phosphate	24454	1	6.0	0.0	0.0	1138_Calcium_Dihydrogen_Phosphate_4332f3bd63	fasstrecords	skipped
1137	Calcium_hydrogen_phosphate	24441	1	6.0	0.0	0.0	1137_Calcium_hydrogen_phosphate_4332f3bd63	fasstrecords	skipped
1106	1Hydroxy4methyl2pentanone	13294594	1	0.0	0.0	0.0	1106_1Hydroxy4methyl2pentanone_03cd7306b4		
89	Allyl_thiopropionate	61995	1	0.0	0.0	0.0	0089_Allyl_thiopropionate_6523141a67		
88	Allyl_thiohexanoate	71587538	1	0.0	0.0	0.0	0088_Allyl_thiohexanoate_219050e981		
86	Allyl_sorbate	6435833	1	0.0	0.0	0.0	0086_Allyl_sorbate_2e772099d1		
85	Allyl_propyl_disulfide	16591	1	0.0	0.0	0.0	0085_Allyl_propyl_disulfide_9cbc0a777a		
84	Allyl_propionate	61319	1	0.0	0.0	0.0	0084_Allyl_propionate_50cdd1cf29		
83	Allyl_phenylacetate	15717	1	0.0	0.0	0.0	0083_Allyl_phenylacetate_39cb478bbe		
82	Allyl_phenoxyacetate	24117	1	0.0	0.0	0.0	0082_Allyl_phenoxyacetate_03471812ed		
1096	Fumaric_Acid	444972	1	483.0	0.0	0.0	1096_Fumaric_Acid_a7dbaf4da6	fasstrecords	skipped
1081	Xanthophyll	5368396	1	60.0	0.0	0.0	1081_Xanthophyll_f7ba78f047	fasstrecords	skipped
1094	Pyridine	1049	1	2.0	0.0	0.0	1094_Pyridine_75c7a4b0b4	fasstrecords	skipped
1093	Pulegone	442495	1	0.0	0.0	0.0	1093_Pulegone_0e0c00073e		
1092	Myrcene	31253	1	300.0	0.0	0.0	1092_Myrcene_755e43768b	fasstrecords	skipped
1090	Zingerone	31211	1	59.0	0.0	0.0	1090_Zingerone_48aa73f46a	fasstrecords	skipped
1087	Sodium_ferrocyanide	26129	1	0.0	0.0	0.0	1087_Sodium_ferrocyanide_2e683ad43b		
1084	34Dimethylphenol	7249	1	0.0	0.0	0.0	1084_34Dimethylphenol_efbf1bd3f7		
1083	26Dimethylphenol	11335	1	0.0	0.0	0.0	1083_26Dimethylphenol_637d03ff98		
1082	25Dimethylphenol	7267	1	0.0	0.0	0.0	1082_25Dimethylphenol_98151f13c1		
1095	Calcium_Sulfate	24497	1	0.0	0.0	0.0	1095_Calcium_Sulfate_7283160152		
71	Allyl_furoate	61337	1	0.0	0.0	0.0	0071_Allyl_furoate_97b829ea18		
70	Allyl_2ethylbutyrate	61408	1	0.0	0.0	0.0	0070_Allyl_2ethylbutyrate_eca42d7171		
69	Diallyl_Disulfide	16590	1	1.0	0.0	0.0	0069_Diallyl_Disulfide_eaab3cf351	fasstrecords	skipped
66	Allyl_cyclohexanevalerate	61407	1	0.0	0.0	0.0	0066_Allyl_cyclohexanevalerate_b3099a81f2		
1144	BetaCarotene	5280489	1	94.0	0.0	0.0	1144_BetaCarotene_4211365770	fasstrecords	skipped
1142	Carbon_Dioxide	280	1	0.0	0.0	0.0	1142_Carbon_Dioxide_3c0ce9eb48		
1141	Calcium_pyrophosphate_Ca2P2O7	24632	1	0.0	0.0	0.0	1141_Calcium_pyrophosphate_Ca2P2O7_d6646ff3c2		
1140	Hexacalcium_cyclohexane123456hexayl_hexakisphosphate	24495	1	685.0	0.0	0.0	1140_Hexacalcium_cyclohexane123456hexayl_hexakisphosphate_d14159d84f	fasstrecords	skipped
1136	Calcium_Lactate	13144	1	26.0	0.0	0.0	1136_Calcium_Lactate_524d12ecf0	fasstrecords	skipped
1166	Iron	23925	1	0.0	0.0	0.0	1166_Iron_75ca5ddd2d		
1164	Hydrogen_Peroxide	784	1	0.0	0.0	0.0	1164_Hydrogen_Peroxide_8bb7518fd7		
1163	Helium	23987	1	0.0	0.0	0.0	1163_Helium_ea4ebdc667		
1162	Ammonium_Glycyrrhizate	62074	1	0.0	0.0	0.0	1162_Ammonium_Glycyrrhizate_f0c84019bf		
1160	Ferrous_Sulfate	24393	1	0.0	0.0	0.0	1160_Ferrous_Sulfate_7283160152		
1159	Ferrous_Lactate	22197	1	26.0	0.0	0.0	1159_Ferrous_Lactate_524d12ecf0	fasstrecords	skipped
1157	Ferrous_Fumarate	6433164	1	483.0	0.0	0.0	1157_Ferrous_Fumarate_a7dbaf4da6	fasstrecords	skipped
1155	Ferrous_Carbonate	11248	1	0.0	0.0	0.0	1155_Ferrous_Carbonate_ec36fd9b85		
1167	Iron_oxide	123289	1	0.0	0.0	0.0	1167_Iron_oxide_3327ebcb26		
1135	metaphosphoric_acid_h6p6o18_calcium_salt	61479	1	0.0	0.0	0.0	1135_metaphosphoric_acid_h6p6o18_calcium_salt_89e7fac414		
1133	Calcium_Chloride	5284359	1	0.0	0.0	0.0	1133_Calcium_Chloride_561732356b		
1132	Calcium_Acetate	6116	1	0.0	0.0	0.0	1132_Calcium_Acetate_b00014bedb		
1131	Ammonium_Sulfate	6097028	1	0.0	0.0	0.0	1131_Ammonium_Sulfate_7283160152		
1130	Ammonium_dihydrogen_phosphate	24402	1	6.0	0.0	0.0	1130_Ammonium_dihydrogen_phosphate_4332f3bd63	fasstrecords	skipped
1129	Diammonium_hydrogen_phosphate	24540	1	6.0	0.0	0.0	1129_Diammonium_hydrogen_phosphate_4332f3bd63	fasstrecords	skipped
1128	Ammonium_Hydroxide	14923	1	0.0	0.0	0.0	1128_Ammonium_Hydroxide_8ce86a6ae6		
1127	Ammonium_Chloride	25517	1	0.0	0.0	0.0	1127_Ammonium_Chloride_8ce86a6ae6		
72	Allyl_Heptanoate	8878	1	0.0	0.0	0.0	0072_Allyl_Heptanoate_c63ec018d7		
1125	Ammonium_Bicarbonate	14013	1	0.0	0.0	0.0	1125_Ammonium_Bicarbonate_ec36fd9b85		
1124	Aluminum_Sulfate	24850	1	0.0	0.0	0.0	1124_Aluminum_Sulfate_7283160152		
1123	Aluminum_sodium_sulfate	24939	1	0.0	0.0	0.0	1123_Aluminum_sodium_sulfate_7283160152		
79	Allyl_nonanoate	61410	1	0.0	0.0	0.0	0079_Allyl_nonanoate_fac83a6b3d		
78	Methylallyl_trisulfide	61926	1	0.0	0.0	0.0	0078_Methylallyl_trisulfide_ced8773702		
77	Allyl_methyl_disulfide	62434	1	0.0	0.0	0.0	0077_Allyl_methyl_disulfide_4eb22d8f16		
76	Allyl_Mercaptan	13367	1	0.0	0.0	0.0	0076_Allyl_Mercaptan_98a96cfe18		
75	Allyl_isovalerate	17816	1	0.0	0.0	0.0	0075_Allyl_isovalerate_32b615175c		
74	Allyl_hexenoate	11812127	1	0.0	0.0	0.0	0074_Allyl_hexenoate_a80d96ce45		
1126	Ammonium_Carbonate	517111	1	0.0	0.0	0.0	1126_Ammonium_Carbonate_8ce86a6ae6		
1015	234Trimethyl3pentanol	520484	1	0.0	0.0	0.0	1015_234Trimethyl3pentanol_d3a20aa280		
1014	Farnesyl_acetone	1711945	1	0.0	0.0	0.0	1014_Farnesyl_acetone_fe140ebd13		
1013	245Trimethyl3oxazoline	31492	1	0.0	0.0	0.0	1013_245Trimethyl3oxazoline_8a3b4ee870		
1046	Undecylenic_Acid	5634	1	45.0	0.0	0.0	1046_Undecylenic_Acid_0eed0fe475	fasstrecords	skipped
1045	9Undecenal	6431148	1	0.0	0.0	0.0	1045_9Undecenal_3c96e548dd		
1044	2Undecenal	62447	1	0.0	0.0	0.0	1044_2Undecenal_d800e76bef		
1043	10Undecenal	8187	1	0.0	0.0	0.0	1043_10Undecenal_ba2834ce55		
1042	E4Undecenal	5283357	1	0.0	0.0	0.0	1042_E4Undecenal_b96304badb		
90	Allyl_tiglate	5364729	1	0.0	0.0	0.0	0090_Allyl_tiglate_4a667146ed		
1040	1357Undecatetraene	53930276	1	0.0	0.0	0.0	1040_1357Undecatetraene_75b734ea9a		
1039	2Undecanone	8163	1	0.0	0.0	0.0	1039_2Undecanone_61fcff3887		
1038	2Undecanol	15448	1	0.0	0.0	0.0	1038_2Undecanol_55fc75b229		
1037	Undecanoic_Acid	8180	1	22.0	0.0	0.0	1037_Undecanoic_Acid_21c1a14b72	fasstrecords	skipped
1036	2Decyl4methyl13dioxolane	229153	1	0.0	0.0	0.0	1036_2Decyl4methyl13dioxolane_1b437a7b48		
1035	Undecanal	8186	1	0.0	0.0	0.0	1035_Undecanal_23c3110680		
1034	Gammaundecalactone	7714	1	0.0	0.0	0.0	1034_Gammaundecalactone_abf426e920		
1033	Acetyl_nonyryl	61404	1	0.0	0.0	0.0	1033_Acetyl_nonyryl_a84e330120		
1041	135Undecatriene	61832	1	0.0	0.0	0.0	1041_135Undecatriene_5bcbac30f6		
1004	Farnesyl_acetate	94403	1	0.0	0.0	0.0	1004_Farnesyl_acetate_138f1f0516		
1003	4223Trimethylcyclopentylbutanoic_acid	25099817	1	0.0	0.0	0.0	1003_4223Trimethylcyclopentylbutanoic_acid_d19701465c		
1002	alphaCampholenal	1252759	1	0.0	0.0	0.0	1002_alphaCampholenal_bef52424b0		
1001	335Trimethylcyclohexyl_acetate	106917	1	0.0	0.0	0.0	1001_335Trimethylcyclohexyl_acetate_efcc5118a3		
1000	betaDAMASCONE	5374527	1	0.0	0.0	0.0	1000_betaDAMASCONE_ac892452b7		
999	Ketoisophorone	62374	1	0.0	0.0	0.0	0999_Ketoisophorone_af41550b82		
998	betaHOMOCYCLOCITRAL	61124	1	0.0	0.0	0.0	0998_betaHOMOCYCLOCITRAL_8674242e20		
997	226Trimethylcyclohexanone	17000	1	0.0	0.0	0.0	0997_226Trimethylcyclohexanone_a8e4c479ff		
1016	236Trimethylphenol	17016	1	0.0	0.0	0.0	1016_236Trimethylphenol_8060d702e6		
1029	Tyrosine_ethyl_ester_hydrochloride	2724939	1	0.0	0.0	0.0	1029_Tyrosine_ethyl_ester_hydrochloride_3caebb3035		
1026	69Dodecadien4olide_6Z9Z	12980879	1	0.0	0.0	0.0	1026_69Dodecadien4olide_6Z9Z_9040614ce6		
1024	Trithioacetone	13233	1	0.0	0.0	0.0	1024_Trithioacetone_0e14f1ff30		
1023	246Trithiaheptane	399848	1	0.0	0.0	0.0	1023_246Trithiaheptane_70deeb7340		
1022	Trisodium_Nitrilotriacetate	21152	1	3.0	0.0	0.0	1022_Trisodium_Nitrilotriacetate_97642cc7ae	fasstrecords	skipped
1021	Tripropylamine	7616	1	4.0	0.0	0.0	1021_Tripropylamine_7c384ded8e	fasstrecords	skipped
1020	266Trimethyl2vinyltetrahydropyran	522514	1	3.0	0.0	0.0	1020_266Trimethyl2vinyltetrahydropyran_e184764296	fasstrecords	skipped
1019	245Trimethylthiazole	61653	1	0.0	0.0	0.0	1019_245Trimethylthiazole_936e204f00		
1017	246Trimethylphenol	10698	1	0.0	0.0	0.0	1017_246Trimethylphenol_ca0302c76a		
1030	CI_Pigment_Blue_29	71587188	1	0.0	0.0	0.0	1030_CI_Pigment_Blue_29_0e6d99eac2		
1074	Verbenol	61126	1	0.0	0.0	0.0	1074_Verbenol_4dda8f14d3		
1073	Veratraldehyde	8419	1	0.0	0.0	0.0	1073_Veratraldehyde_bf65008b0e		
1072	Vanillylidene_acetone	59039607	1	0.0	0.0	0.0	1072_Vanillylidene_acetone_9f41e1c2d3		
1071	44Hydroxy3methoxyphenyl3buten2one	14121	1	0.0	0.0	0.0	1071_44Hydroxy3methoxyphenyl3buten2one_6cb83da74b		
1070	Dehydrozingerone	5354238	1	0.0	0.0	0.0	1070_Dehydrozingerone_699c6b221b		
1069	Vanillyl_ethyl_ether	61586	1	0.0	0.0	0.0	1069_Vanillyl_ethyl_ether_8cf9585d0f		
1068	Vanillyl_Butyl_Ether	5084146	1	0.0	0.0	0.0	1068_Vanillyl_Butyl_Ether_18859495ce		
1067	Vanillyl_alcohol	62348	1	5.0	0.0	0.0	1067_Vanillyl_alcohol_1f7368f0f1	fasstrecords	skipped
1032	24Undecadienal	5367531	1	0.0	0.0	0.0	1032_24Undecadienal_4f02250f4e		
1065	Vanillin_3lmenthoxypropane12diol_acetal	9969062	1	0.0	0.0	0.0	1065_Vanillin_3lmenthoxypropane12diol_acetal_45e8bfd918		
1064	Vanillin_isobutyrate	539829	1	0.0	0.0	0.0	1064_Vanillin_isobutyrate_017ae6d633		
96	1Phenylethyl_2methylpropanoate	569214	1	0.0	0.0	0.0	0096_1Phenylethyl_2methylpropanoate_0bbeab4949		
95	alphaMethylbenzyl_butyrate	570574	1	0.0	0.0	0.0	0095_alphaMethylbenzyl_butyrate_324f8657de		
94	alpha2Methylpropylbenzeneethanol	62661	1	0.0	0.0	0.0	0094_alpha2Methylpropylbenzeneethanol_bdfbfc8bbe		
93	alphaPentylcinnamyl_isovalerate	6435835	1	0.0	0.0	0.0	0093_alphaPentylcinnamyl_isovalerate_1386494978		
92	Allyl_valerate	80606	1	0.0	0.0	0.0	0092_Allyl_valerate_51b380f88e		
91	Allyl_10undecenoate	61412	1	0.0	0.0	0.0	0091_Allyl_10undecenoate_7c02795d99		
1066	Vanillin_propylene_glycol_acetal	109455	1	0.0	0.0	0.0	1066_Vanillin_propylene_glycol_acetal_fb605fb946		
1031	25Undecadienal	5283358	1	0.0	0.0	0.0	1031_25Undecadienal_70933ec516		
1063	Vanillin_23butanediol_acetal	57358374	1	0.0	0.0	0.0	1063_Vanillin_23butanediol_acetal_98add60a4e		
1062	Vanillin_acetate	61229	1	13.0	0.0	0.0	1062_Vanillin_acetate_48134fbdbe	fasstrecords	skipped
1058	GammaValerolactone	7921	1	0.0	0.0	0.0	1058_GammaValerolactone_11821d89fd		
1057	Pentanoic_Acid	7991	1	16.0	0.0	0.0	1057_Pentanoic_Acid_1f6e17f209	fasstrecords	skipped
1056	Valeraldehyde_propyleneglycol_acetal	156273	1	0.0	0.0	0.0	1056_Valeraldehyde_propyleneglycol_acetal_8f517ce385		
1055	Valeraldehyde_dibutyl_acetal	22011445	1	0.0	0.0	0.0	1055_Valeraldehyde_dibutyl_acetal_8c9cadb41a		
1054	Pentanal	8063	1	0.0	0.0	0.0	1054_Pentanal_2a5ef43ae4		
1075	Verbenone_A	65724	1	0.0	0.0	0.0	1075_Verbenone_A_56c1c2a33d		
1052	Benzenesulfonic_acid_undecyl	38222	1	0.0	0.0	0.0	1052_Benzenesulfonic_acid_undecyl_f007411901		
1051	1Undecanol	8184	1	0.0	0.0	0.0	1051_1Undecanol_afcd08cbdc		
1050	10Undecen1yl_acetate	61035	1	0.0	0.0	0.0	1050_10Undecen1yl_acetate_f2fe13f1df		
1049	10Undecen2one	118928	1	0.0	0.0	0.0	1049_10Undecen2one_e8eb97180d		
1048	2Undecen1ol_2E	5365004	1	0.0	0.0	0.0	1048_2Undecen1ol_2E_102ac8a5cc		
1079	4Vinylphenol	62453	1	1.0	0.0	0.0	1079_4Vinylphenol_c1bee62404	fasstrecords	skipped
1078	Vinyl_Acetate	7904	1	0.0	0.0	0.0	1078_Vinyl_Acetate_0f1111070b		
1077	Vetivert_acetate	8347	1	0.0	0.0	0.0	1077_Vetivert_acetate_b27fb6acbe		
1076	Vetiverol	101549	1	0.0	0.0	0.0	1076_Vetiverol_431528a8a9		
1053	Valencene	9855795	1	0.0	0.0	0.0	1053_Valencene_0ac941acfc		
1273	Calcium_Hydroxide	6093208	1	0.0	0.0	0.0	1273_Calcium_Hydroxide_c4694f2e93		
1272	Potassium_hypophosphite	23714733	1	0.0	0.0	0.0	1272_Potassium_hypophosphite_953e2549f7		
1271	Sodium_hypophosphite	23675242	1	0.0	0.0	0.0	1271_Sodium_hypophosphite_d6abd18854		
1270	Manganese_hypophosphite	118984371	1	0.0	0.0	0.0	1270_Manganese_hypophosphite_d6abd18854		
1269	Magnesium_glycerophosphate	10012877	1	17.0	0.0	0.0	1269_Magnesium_glycerophosphate_496a9d7b4d	fasstrecords	skipped
1267	Manganese_glycerophosphate	14844	1	0.0	0.0	0.0	1267_Manganese_glycerophosphate_30ba459ec6		
1266	Potassium_glycerophosphate	80278	1	17.0	0.0	0.0	1266_Potassium_glycerophosphate_496a9d7b4d	fasstrecords	skipped
1260	Propionic_Acid	1032	1	0.0	0.0	0.0	1260_Propionic_Acid_5a66bc5908		
1153	Ferric_Sulfate	24826	1	0.0	0.0	0.0	1153_Ferric_Sulfate_7283160152		
28	2Acetyl4isopropenylpyridine	529344	1	0.0	0.0	0.0	0028_2Acetyl4isopropenylpyridine_9ea725d87c		
27	2Acetyl3ethylpyrazine	61918	1	0.0	0.0	0.0	0027_2Acetyl3ethylpyrazine_403c927408		
26	4Acetyl25dimethyl32Hfuranone	53426546	1	0.0	0.0	0.0	0026_4Acetyl25dimethyl32Hfuranone_3efdd93bb6		
25	3Acetyl25dimethylfuran	61527	1	3.0	0.0	0.0	0025_3Acetyl25dimethylfuran_9cac6edef8	fasstrecords	skipped
24	2Acetyl35dimethylfuran	579675	1	0.0	0.0	0.0	0024_2Acetyl35dimethylfuran_f75df1dc5f		
23	5Acetyl23dihydro14thiazine	526853	1	0.0	0.0	0.0	0023_5Acetyl23dihydro14thiazine_c82cef254e		
22	4pACETOXYPHENYL2BUTANONE	19137	1	3.0	0.0	0.0	0022_4pACETOXYPHENYL2BUTANONE_9b0c75e4f1	fasstrecords	skipped
21	4acetoxy25dimethyl32Hfuranone	61334	1	0.0	0.0	0.0	0021_4acetoxy25dimethyl32Hfuranone_2f78d679db		
1259	Calcium_propionate	19999	1	0.0	0.0	0.0	1259_Calcium_propionate_5a66bc5908		
1228	Cuprous_iodide	6432705	1	0.0	0.0	0.0	1228_Cuprous_iodide_a83dd0ccbf		
1227	Hydrochloric_Acid	313	1	0.0	0.0	0.0	1227_Hydrochloric_Acid_68bd1bd95b		
1258	Sodium_Propionate	2723816	1	0.0	0.0	0.0	1258_Sodium_Propionate_5a66bc5908		
1256	Thiodipropionic_Acid	8096	1	5.0	0.0	0.0	1256_Thiodipropionic_Acid_1f92e4b4fc	fasstrecords	skipped
1248	Isopropyl_Citrate	61986	1	0.0	0.0	0.0	1248_Isopropyl_Citrate_553b285732		
1247	Monostearyl_citrate	16204528	1	0.0	0.0	0.0	1247_Monostearyl_citrate_b7df63abec		
1246	Citric_acid_1stearyl_ester	11612014	1	0.0	0.0	0.0	1246_Citric_acid_1stearyl_ester_b7df63abec		
1244	Sodium_Hydroxide	14798	1	0.0	0.0	0.0	1244_Sodium_Hydroxide_c4694f2e93		
1274	Calcium_Oxide	14778	1	0.0	0.0	0.0	1274_Calcium_Oxide_3a4fa2520a		
49	Carbon	5462310	1	0.0	0.0	0.0	0049_Carbon_ae343ec350		
48	AcrylamideSodium_Acrylate_Copolymer	23687247	1	4.0	0.0	0.0	0048_AcrylamideSodium_Acrylate_Copolymer_70c3bf5054	fasstrecords	skipped
47	Acrylamideacrylic_acid_resin	62693	1	4.0	0.0	0.0	0047_Acrylamideacrylic_acid_resin_70c3bf5054	fasstrecords	skipped
46	Acrolein	7847	1	0.0	0.0	0.0	0046_Acrolein_48017807e0		
45	3Acetylthio2methylfuran	108765	1	0.0	0.0	0.0	0045_3Acetylthio2methylfuran_bdbe7ec6f5		
43	2Acetylthiazole	520108	1	0.0	0.0	0.0	0043_2Acetylthiazole_a174d0b28b		
1277	Sodium_Formate	2723810	1	0.0	0.0	0.0	1277_Sodium_Formate_a59673533f		
1276	Ethyl_formate	8025	1	0.0	0.0	0.0	1276_Ethyl_formate_8f276e0250		
1275	Formic_Acid	284	1	0.0	0.0	0.0	1275_Formic_Acid_a59673533f		
1243	Potassium_Hydroxide	14797	1	0.0	0.0	0.0	1243_Potassium_Hydroxide_c4694f2e93		
6	Acetaldehyde_diisobutylacetal	79753	1	0.0	0.0	0.0	0006_Acetaldehyde_diisobutylacetal_72ffd37ef6		
5	Acetaldehyde_diisoamyl_acetal	83036	1	0.0	0.0	0.0	0005_Acetaldehyde_diisoamyl_acetal_2a3661df66		
4	Acetaldehyde_dicis3hexenyl_acetal	5367767	1	0.0	0.0	0.0	0004_Acetaldehyde_dicis3hexenyl_acetal_2ea58ed24c		
29	4Acetyl2isopropenylpyridine	529352	1	0.0	0.0	0.0	0029_4Acetyl2isopropenylpyridine_307a6bdb39		
1327	Iron_chloride_FeCl3	24380	1	0.0	0.0	0.0	1327_Iron_chloride_FeCl3_4349e4bd72		
1317	Choline_Bitartrate	6900	1	3.0	0.0	0.0	1317_Choline_Bitartrate_ee2f222c86	fasstrecords	skipped
1316	Choline_Chloride	6209	1	3.0	0.0	0.0	1316_Choline_Chloride_ee2f222c86	fasstrecords	skipped
1315	Tannic_Acid	16129778	1	0.0	0.0	0.0	1315_Tannic_Acid_98636b9160		
20	1Oxaspiro45decan6ol_261010tetramethyl_6acetate	93838	1	0.0	0.0	0.0	0020_1Oxaspiro45decan6ol_261010tetramethyl_6acetate_ad97ec6417		
1312	Succinic_Acid	1110	1	27.0	0.0	0.0	1312_Succinic_Acid_6fa84788ab	fasstrecords	skipped
1308	Sodium_Sorbate	23665582	1	17.0	0.0	0.0	1308_Sodium_Sorbate_14b9f3b296	fasstrecords	skipped
