scan	spectrum_id	collision_energy	Adduct	Compound_Source	Compound_Name	Precursor_MZ	ExactMass	Charge	Ion_Mode	Smiles	INCHI	InChIKey_smiles	GNPS_library_membership	InChIKey_smiles_firstBlock	matched_pesticide_names	match_method
782694	MSBNK-Athens_Univ-AU371403	30.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782744	MSBNK-LCSB-LU107501	15.0	[M+H]1+		Propamocarb	189.1598	188.15247788	1	positive	CCCOC(=O)NCCCN(C)C	InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)	WZZLDXDUQPOXNW-UHFFFAOYSA-N	MassBank_ML_Export	WZZLDXDUQPOXNW	Propamocarb	inchikey_firstblock+smiles_exact
782745	MSBNK-LCSB-LU107502	30.0	[M+H]1+		Propamocarb	189.1598	188.15247788	1	positive	CCCOC(=O)NCCCN(C)C	InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)	WZZLDXDUQPOXNW-UHFFFAOYSA-N	MassBank_ML_Export	WZZLDXDUQPOXNW	Propamocarb	inchikey_firstblock+smiles_exact
782746	MSBNK-LCSB-LU107503	45.0	[M+H]1+		Propamocarb	189.1598	188.15247788	1	positive	CCCOC(=O)NCCCN(C)C	InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)	WZZLDXDUQPOXNW-UHFFFAOYSA-N	MassBank_ML_Export	WZZLDXDUQPOXNW	Propamocarb	inchikey_firstblock+smiles_exact
782747	MSBNK-LCSB-LU107504	60.0	[M+H]1+		Propamocarb	189.1598	188.15247788	1	positive	CCCOC(=O)NCCCN(C)C	InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)	WZZLDXDUQPOXNW-UHFFFAOYSA-N	MassBank_ML_Export	WZZLDXDUQPOXNW	Propamocarb	inchikey_firstblock+smiles_exact
782748	MSBNK-LCSB-LU107505	75.0	[M+H]1+		Propamocarb	189.1598	188.15247788	1	positive	CCCOC(=O)NCCCN(C)C	InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)	WZZLDXDUQPOXNW-UHFFFAOYSA-N	MassBank_ML_Export	WZZLDXDUQPOXNW	Propamocarb	inchikey_firstblock+smiles_exact
782749	MSBNK-LCSB-LU107506	90.0	[M+H]1+		Propamocarb	189.1598	188.15247788	1	positive	CCCOC(=O)NCCCN(C)C	InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)	WZZLDXDUQPOXNW-UHFFFAOYSA-N	MassBank_ML_Export	WZZLDXDUQPOXNW	Propamocarb	inchikey_firstblock+smiles_exact
782798	MSBNK-LCSB-LU108701	15.0	[M+H]1+		Fenarimol	331.0399	330.032668364	1	positive	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782799	MSBNK-LCSB-LU108702	30.0	[M+H]1+		Fenarimol	331.0399	330.032668364	1	positive	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782800	MSBNK-LCSB-LU108703	45.0	[M+H]1+		Fenarimol	331.0399	330.032668364	1	positive	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782801	MSBNK-LCSB-LU108704	60.0	[M+H]1+		Fenarimol	331.0399	330.032668364	1	positive	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782802	MSBNK-LCSB-LU108705	75.0	[M+H]1+		Fenarimol	331.0399	330.032668364	1	positive	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782803	MSBNK-LCSB-LU108706	90.0	[M+H]1+		Fenarimol	331.0399	330.032668364	1	positive	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782804	MSBNK-LCSB-LU108751	15.0	[M-H]1-		Fenarimol	329.0254	330.032668364	-1	negative	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782805	MSBNK-Athens_Univ-AU371404	40.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782806	MSBNK-Athens_Univ-AU371405	50.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782807	MSBNK-Athens_Univ-AU371406	23.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782812	MSBNK-Athens_Univ-AU373801	10.0	[M+H]1+		Desmedipham	301.1183	300.111006992	1	positive	CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1	InChI=1S/C16H16N2O4/c1-2-21-15(19)18-13-9-6-10-14(11-13)22-16(20)17-12-7-4-3-5-8-12/h3-11H,2H2,1H3,(H,17,20)(H,18,19)	WZJZMXBKUWKXTQ-UHFFFAOYSA-N	MassBank_ML_Export	WZJZMXBKUWKXTQ	Desmedipham	inchikey_firstblock
782813	MSBNK-Athens_Univ-AU373802	20.0	[M+H]1+		Desmedipham	301.1183	300.111006992	1	positive	CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1	InChI=1S/C16H16N2O4/c1-2-21-15(19)18-13-9-6-10-14(11-13)22-16(20)17-12-7-4-3-5-8-12/h3-11H,2H2,1H3,(H,17,20)(H,18,19)	WZJZMXBKUWKXTQ-UHFFFAOYSA-N	MassBank_ML_Export	WZJZMXBKUWKXTQ	Desmedipham	inchikey_firstblock
782814	MSBNK-Athens_Univ-AU373803	30.0	[M+H]1+		Desmedipham	301.1183	300.111006992	1	positive	CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1	InChI=1S/C16H16N2O4/c1-2-21-15(19)18-13-9-6-10-14(11-13)22-16(20)17-12-7-4-3-5-8-12/h3-11H,2H2,1H3,(H,17,20)(H,18,19)	WZJZMXBKUWKXTQ-UHFFFAOYSA-N	MassBank_ML_Export	WZJZMXBKUWKXTQ	Desmedipham	inchikey_firstblock
782815	MSBNK-Athens_Univ-AU373804	40.0	[M+H]1+		Desmedipham	301.1183	300.111006992	1	positive	CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1	InChI=1S/C16H16N2O4/c1-2-21-15(19)18-13-9-6-10-14(11-13)22-16(20)17-12-7-4-3-5-8-12/h3-11H,2H2,1H3,(H,17,20)(H,18,19)	WZJZMXBKUWKXTQ-UHFFFAOYSA-N	MassBank_ML_Export	WZJZMXBKUWKXTQ	Desmedipham	inchikey_firstblock
782816	MSBNK-Athens_Univ-AU373805	50.0	[M+H]1+		Desmedipham	301.1183	300.111006992	1	positive	CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1	InChI=1S/C16H16N2O4/c1-2-21-15(19)18-13-9-6-10-14(11-13)22-16(20)17-12-7-4-3-5-8-12/h3-11H,2H2,1H3,(H,17,20)(H,18,19)	WZJZMXBKUWKXTQ-UHFFFAOYSA-N	MassBank_ML_Export	WZJZMXBKUWKXTQ	Desmedipham	inchikey_firstblock
782817	MSBNK-LCSB-LU108752	30.0	[M-H]1-		Fenarimol	329.0254	330.032668364	-1	negative	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782818	MSBNK-LCSB-LU108753	45.0	[M-H]1-		Fenarimol	329.0254	330.032668364	-1	negative	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782819	MSBNK-LCSB-LU108754	60.0	[M-H]1-		Fenarimol	329.0254	330.032668364	-1	negative	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782820	MSBNK-LCSB-LU108755	75.0	[M-H]1-		Fenarimol	329.0254	330.032668364	-1	negative	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	MassBank_ML_Export	NHOWDZOIZKMVAI	Fenarimol	inchikey_firstblock
782821	MSBNK-LCSB-LU108801	15.0	[M+H]1+		Triflumizole	346.0929	345.0855744400001	1	positive	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3	HSMVPDGQOIQYSR-UHFFFAOYSA-N	MassBank_ML_Export	HSMVPDGQOIQYSR	Triflumizole	inchikey_firstblock
782822	MSBNK-LCSB-LU108802	30.0	[M+H]1+		Triflumizole	346.0929	345.0855744400001	1	positive	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3	HSMVPDGQOIQYSR-UHFFFAOYSA-N	MassBank_ML_Export	HSMVPDGQOIQYSR	Triflumizole	inchikey_firstblock
782823	MSBNK-LCSB-LU108803	45.0	[M+H]1+		Triflumizole	346.0929	345.0855744400001	1	positive	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3	HSMVPDGQOIQYSR-UHFFFAOYSA-N	MassBank_ML_Export	HSMVPDGQOIQYSR	Triflumizole	inchikey_firstblock
782824	MSBNK-LCSB-LU108804	60.0	[M+H]1+		Triflumizole	346.0929	345.0855744400001	1	positive	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3	HSMVPDGQOIQYSR-UHFFFAOYSA-N	MassBank_ML_Export	HSMVPDGQOIQYSR	Triflumizole	inchikey_firstblock
782825	MSBNK-LCSB-LU108805	75.0	[M+H]1+		Triflumizole	346.0929	345.0855744400001	1	positive	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3	HSMVPDGQOIQYSR-UHFFFAOYSA-N	MassBank_ML_Export	HSMVPDGQOIQYSR	Triflumizole	inchikey_firstblock
782826	MSBNK-LCSB-LU108806	90.0	[M+H]1+		Triflumizole	346.0929	345.0855744400001	1	positive	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3	HSMVPDGQOIQYSR-UHFFFAOYSA-N	MassBank_ML_Export	HSMVPDGQOIQYSR	Triflumizole	inchikey_firstblock
782869	MSBNK-LCSB-LU111201	15.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782870	MSBNK-LCSB-LU111202	30.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782871	MSBNK-LCSB-LU111203	45.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782872	MSBNK-LCSB-LU111204	60.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782873	MSBNK-LCSB-LU111205	75.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782874	MSBNK-LCSB-LU111206	90.0	[M+H]1+		Trifloxystrobin	409.137	408.129691748	1	positive	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3	ONCZDRURRATYFI-UHFFFAOYSA-N	MassBank_ML_Export	ONCZDRURRATYFI	Trifloxystrobin	inchikey_firstblock
782875	MSBNK-LCSB-LU111401	15.0	[M+H]1+		Mepanipyrim	224.1182	223.110947416	1	positive	CC#Cc1cc(C)nc(Nc2ccccc2)n1	InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)	CIFWZNRJIBNXRE-UHFFFAOYSA-N	MassBank_ML_Export	CIFWZNRJIBNXRE	Mepanipyrim	inchikey_firstblock
782876	MSBNK-LCSB-LU111402	30.0	[M+H]1+		Mepanipyrim	224.1182	223.110947416	1	positive	CC#Cc1cc(C)nc(Nc2ccccc2)n1	InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)	CIFWZNRJIBNXRE-UHFFFAOYSA-N	MassBank_ML_Export	CIFWZNRJIBNXRE	Mepanipyrim	inchikey_firstblock
782877	MSBNK-LCSB-LU111403	45.0	[M+H]1+		Mepanipyrim	224.1182	223.110947416	1	positive	CC#Cc1cc(C)nc(Nc2ccccc2)n1	InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)	CIFWZNRJIBNXRE-UHFFFAOYSA-N	MassBank_ML_Export	CIFWZNRJIBNXRE	Mepanipyrim	inchikey_firstblock
782878	MSBNK-LCSB-LU111404	60.0	[M+H]1+		Mepanipyrim	224.1182	223.110947416	1	positive	CC#Cc1cc(C)nc(Nc2ccccc2)n1	InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)	CIFWZNRJIBNXRE-UHFFFAOYSA-N	MassBank_ML_Export	CIFWZNRJIBNXRE	Mepanipyrim	inchikey_firstblock
782879	MSBNK-LCSB-LU111405	75.0	[M+H]1+		Mepanipyrim	224.1182	223.110947416	1	positive	CC#Cc1cc(C)nc(Nc2ccccc2)n1	InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)	CIFWZNRJIBNXRE-UHFFFAOYSA-N	MassBank_ML_Export	CIFWZNRJIBNXRE	Mepanipyrim	inchikey_firstblock
782880	MSBNK-LCSB-LU111406	90.0	[M+H]1+		Mepanipyrim	224.1182	223.110947416	1	positive	CC#Cc1cc(C)nc(Nc2ccccc2)n1	InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)	CIFWZNRJIBNXRE-UHFFFAOYSA-N	MassBank_ML_Export	CIFWZNRJIBNXRE	Mepanipyrim	inchikey_firstblock
782927	MSBNK-Athens_Univ-AU377901	10.0	[M+H]1+		Phenmedipham	301.1183	300.111006992	1	positive	COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1	InChI=1S/C16H16N2O4/c1-11-5-3-6-12(9-11)18-16(20)22-14-8-4-7-13(10-14)17-15(19)21-2/h3-10H,1-2H3,(H,17,19)(H,18,20)	IDOWTHOLJBTAFI-UHFFFAOYSA-N	MassBank_ML_Export	IDOWTHOLJBTAFI	Phenmedipham	inchikey_firstblock
782928	MSBNK-Athens_Univ-AU377902	20.0	[M+H]1+		Phenmedipham	301.1183	300.111006992	1	positive	COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1	InChI=1S/C16H16N2O4/c1-11-5-3-6-12(9-11)18-16(20)22-14-8-4-7-13(10-14)17-15(19)21-2/h3-10H,1-2H3,(H,17,19)(H,18,20)	IDOWTHOLJBTAFI-UHFFFAOYSA-N	MassBank_ML_Export	IDOWTHOLJBTAFI	Phenmedipham	inchikey_firstblock
782929	MSBNK-Athens_Univ-AU377903	30.0	[M+H]1+		Phenmedipham	301.1183	300.111006992	1	positive	COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1	InChI=1S/C16H16N2O4/c1-11-5-3-6-12(9-11)18-16(20)22-14-8-4-7-13(10-14)17-15(19)21-2/h3-10H,1-2H3,(H,17,19)(H,18,20)	IDOWTHOLJBTAFI-UHFFFAOYSA-N	MassBank_ML_Export	IDOWTHOLJBTAFI	Phenmedipham	inchikey_firstblock
782930	MSBNK-Athens_Univ-AU377904	40.0	[M+H]1+		Phenmedipham	301.1183	300.111006992	1	positive	COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1	InChI=1S/C16H16N2O4/c1-11-5-3-6-12(9-11)18-16(20)22-14-8-4-7-13(10-14)17-15(19)21-2/h3-10H,1-2H3,(H,17,19)(H,18,20)	IDOWTHOLJBTAFI-UHFFFAOYSA-N	MassBank_ML_Export	IDOWTHOLJBTAFI	Phenmedipham	inchikey_firstblock
782931	MSBNK-Athens_Univ-AU377905	50.0	[M+H]1+		Phenmedipham	301.1183	300.111006992	1	positive	COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1	InChI=1S/C16H16N2O4/c1-11-5-3-6-12(9-11)18-16(20)22-14-8-4-7-13(10-14)17-15(19)21-2/h3-10H,1-2H3,(H,17,19)(H,18,20)	IDOWTHOLJBTAFI-UHFFFAOYSA-N	MassBank_ML_Export	IDOWTHOLJBTAFI	Phenmedipham	inchikey_firstblock
782932	MSBNK-Athens_Univ-AU380001	10.0	[M+H]1+		Flufenacet	364.0737	363.066460536	1	positive	CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1	InChI=1S/C14H13F4N3O2S/c1-8(2)21(10-5-3-9(15)4-6-10)11(22)7-23-13-20-19-12(24-13)14(16,17)18/h3-6,8H,7H2,1-2H3	IANUJLZYFUDJIH-UHFFFAOYSA-N	MassBank_ML_Export	IANUJLZYFUDJIH	Flufenacet	inchikey_firstblock
782933	MSBNK-Athens_Univ-AU380002	20.0	[M+H]1+		Flufenacet	364.0737	363.066460536	1	positive	CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1	InChI=1S/C14H13F4N3O2S/c1-8(2)21(10-5-3-9(15)4-6-10)11(22)7-23-13-20-19-12(24-13)14(16,17)18/h3-6,8H,7H2,1-2H3	IANUJLZYFUDJIH-UHFFFAOYSA-N	MassBank_ML_Export	IANUJLZYFUDJIH	Flufenacet	inchikey_firstblock
782934	MSBNK-Athens_Univ-AU380003	30.0	[M+H]1+		Flufenacet	364.0737	363.066460536	1	positive	CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1	InChI=1S/C14H13F4N3O2S/c1-8(2)21(10-5-3-9(15)4-6-10)11(22)7-23-13-20-19-12(24-13)14(16,17)18/h3-6,8H,7H2,1-2H3	IANUJLZYFUDJIH-UHFFFAOYSA-N	MassBank_ML_Export	IANUJLZYFUDJIH	Flufenacet	inchikey_firstblock
782935	MSBNK-Athens_Univ-AU380004	40.0	[M+H]1+		Flufenacet	364.0737	363.066460536	1	positive	CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1	InChI=1S/C14H13F4N3O2S/c1-8(2)21(10-5-3-9(15)4-6-10)11(22)7-23-13-20-19-12(24-13)14(16,17)18/h3-6,8H,7H2,1-2H3	IANUJLZYFUDJIH-UHFFFAOYSA-N	MassBank_ML_Export	IANUJLZYFUDJIH	Flufenacet	inchikey_firstblock
782936	MSBNK-Athens_Univ-AU380005	50.0	[M+H]1+		Flufenacet	364.0737	363.066460536	1	positive	CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1	InChI=1S/C14H13F4N3O2S/c1-8(2)21(10-5-3-9(15)4-6-10)11(22)7-23-13-20-19-12(24-13)14(16,17)18/h3-6,8H,7H2,1-2H3	IANUJLZYFUDJIH-UHFFFAOYSA-N	MassBank_ML_Export	IANUJLZYFUDJIH	Flufenacet	inchikey_firstblock
783022	MSBNK-LCSB-LU116301	15.0	[M+H]1+		Fenuron	165.1022	164.094963004	1	positive	CN(C)C(=O)Nc1ccccc1	InChI=1S/C9H12N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h3-7H,1-2H3,(H,10,12)	XXOYNJXVWVNOOJ-UHFFFAOYSA-N	MassBank_ML_Export	XXOYNJXVWVNOOJ	Fenuron	inchikey_firstblock
